1630991121.407,29.0
1630996783.247,2.0,59.0
1630996783.46,42.0,31.0
1630996783.554,41.0,16.0
1630996783.656,38.0,38.0
1630996783.849,35.0,31.0
1630996783.996,4.0,40.0
1630996784.058,4.0,38.0
1630996784.287,18.0,10.0
1630996784.427,49.0,46.0
1630996784.488,42.0,17.0
1630996784.517,31.0,5.0
1630996784.759,13.0,17.0
1630996784.996,48.0,43.0
1630996785.119,24.0,37.0
1630996785.131,38.0,52.0
1630996785.316,7.0,20.0
1630996785.443,48.0,22.0
1630996785.676,24.0,44.0
1630996785.688,16.0,24.0
1630996785.701,22.0,54.0
1630996785.737,9.0,27.0
1630996785.959,35.0,51.0
1630996785.996,35.0,43.0
1630996786.147,7.0,11.0
1630996786.319,11.0,48.0
1630996786.524,35.0,3.0
1630996786.651,32.0,4.0
1630996786.791,6.0,50.0
1630996786.856,43.0,44.0
1630996787.106,29.0,58.0
1630996787.405,43.0,32.0
1630996787.704,31.0,31.0
1630996787.917,32.0,28.0
1630996788.204,39.0,38.0
1630996788.241,20.0,45.0
1630996788.261,36.0,15.0
1630996788.499,45.0,2.0
1630996788.642,17.0,31.0
1630996788.843,47.0,57.0
1630996789.073,17.0,11.0
1630996789.277,6.0,8.0
1630996789.441,10.0,0.0
1630996789.736,0.0,37.0
1630996789.982,12.0,43.0
1630996790.195,12.0,49.0
1630996790.388,22.0,51.0
1630996790.551,32.0,49.0
1630996790.801,44.0,14.0
1630996790.986,24.0,3.0
1630996791.117,36.0,14.0
1630996791.293,32.0,6.0
1630996791.498,47.0,2.0
1630996791.514,31.0,48.0
1630996791.768,6.0,48.0
1630996791.907,27.0,27.0
1630996791.957,10.0,33.0
1630996792.174,44.0,4.0
1630996792.309,19.0,15.0
1630996792.547,40.0,8.0
1630996792.641,11.0,14.0
1630996792.809,13.0,48.0
1630996793.083,45.0,9.0
1630996793.12,49.0,44.0
1630996793.362,17.0,42.0
1630996793.542,39.0,57.0
1630996793.636,29.0,33.0
1630996793.804,32.0,27.0
1630996793.894,13.0,1.0
1630996793.915,3.0,12.0
1630996793.976,9.0,49.0
1630996794.066,15.0,15.0
1630996794.296,10.0,8.0
1630996794.562,33.0,55.0
1630996794.739,30.0,20.0
1630996794.997,0.0,54.0
1630996795.119,33.0,1.0
1630996795.283,14.0,22.0
1630996795.455,16.0,56.0
1630996795.587,7.0,41.0
1630996795.64,42.0,25.0
1630996795.693,33.0,52.0
1630996795.968,6.0,14.0
1630996796.066,16.0,54.0
1630996796.246,36.0,10.0
1630996796.283,2.0,55.0
1630996796.529,48.0,1.0
1630996796.807,4.0,47.0
1630996796.861,46.0,26.0
1630996797.09,27.0,22.0
1630996797.352,18.0,41.0
1630996797.488,2.0,8.0
1630996797.725,14.0,27.0
1630996797.737,11.0,28.0
1630996797.791,7.0,35.0
1630996797.995,18.0,55.0
1630996798.09,8.0,8.0
1630996798.331,7.0,11.0
1630996798.368,1.0,26.0
1630996798.405,6.0,54.0
1630996798.45,41.0,41.0
1630996798.61,21.0,38.0
1630996798.749,36.0,6.0
1630996798.901,2.0,50.0
1630996798.983,24.0,39.0
1630996799.126,30.0,59.0
1630996799.249,43.0,35.0
1630996799.479,42.0,41.0
1630996799.634,39.0,0.0
1630996799.823,17.0,12.0
1630996800.036,0.0,51.0
1630996800.077,42.0,23.0
1630996800.097,18.0,48.0
1630996800.253,45.0,6.0
1630996800.507,32.0,54.0
1630996800.527,9.0,25.0
1630996800.622,5.0,48.0
1630996800.794,42.0,55.0
1630996801.081,4.0,53.0
1630996801.294,6.0,42.0
1630996801.433,3.0,9.0
1630996801.703,11.0,1.0
1630996801.707,1.0,57.0
1630996801.871,37.0,25.0
1630996801.892,18.0,12.0
1630996802.027,5.0,27.0
1630996802.15,29.0,44.0
1630996802.355,8.0,16.0
1630996802.465,13.0,20.0
1630996802.572,11.0,44.0
1630996802.613,3.0,46.0
1630996802.744,34.0,0.0
1630996803.014,40.0,22.0
1630996803.166,7.0,37.0
1630996803.42,4.0,56.0
1630996803.465,3.0,14.0
1630996803.756,45.0,9.0
1630996803.805,30.0,34.0
1630996803.961,0.0,8.0
1630996804.104,31.0,30.0
1630996804.194,47.0,22.0
1630996804.325,1.0,57.0
1630996804.444,39.0,0.0
1630996804.649,6.0,11.0
1630996804.669,6.0,32.0
1630996804.747,3.0,1.0
1630996804.886,37.0,14.0
1630996805.042,44.0,51.0
1630996805.112,5.0,45.0
1630996805.149,49.0,1.0
1630996805.263,23.0,54.0
1630996805.489,30.0,22.0
1630996805.558,18.0,46.0
1630996805.726,31.0,5.0
1630996805.98,45.0,18.0
1630996806.091,42.0,40.0
1630996806.107,0.0,14.0
1630996806.366,4.0,39.0
1630996806.37,31.0,1.0
1630996806.628,13.0,52.0
1630996806.714,0.0,22.0
1630996806.927,7.0,34.0
1630996807.127,40.0,27.0
1630996807.234,40.0,22.0
1630996807.398,24.0,41.0
1630996807.439,15.0,23.0
1630996807.459,7.0,17.0
1630996807.652,15.0,16.0
1630996807.91,11.0,25.0
1630996808.164,2.0,48.0
1630996808.172,24.0,25.0
1630996808.443,19.0,29.0
1630996808.586,36.0,26.0
1630996808.598,1.0,50.0
1630996808.676,25.0,48.0
1630996808.836,13.0,24.0
1630996808.942,37.0,21.0
1630996808.992,46.0,2.0
1630996809.164,30.0,45.0
1630996809.348,24.0,17.0
1630996809.553,3.0,36.0
1630996809.573,48.0,1.0
1630996809.815,23.0,8.0
1630996810.024,2.0,49.0
1630996810.077,3.0,5.0
1630996810.114,34.0,13.0
1630996810.212,42.0,4.0
1630996810.368,18.0,16.0
1630996810.397,31.0,44.0
1630996810.655,9.0,24.0
1630996810.712,5.0,0.0
1630996810.815,42.0,51.0
1630996811.032,32.0,34.0
1630996811.126,23.0,5.0
1630996811.319,1.0,22.0
1630996811.478,42.0,23.0
1630996811.495,41.0,47.0
1630996811.691,29.0,16.0
1630996811.909,48.0,11.0
1630996811.917,49.0,28.0
1630996812.011,42.0,7.0
1630996812.171,4.0,58.0
1630996812.355,32.0,19.0
1630996812.581,1.0,50.0
1630996812.675,24.0,26.0
1630996812.921,6.0,17.0
1630996812.949,11.0,55.0
1630996813.089,41.0,41.0
1630996813.162,48.0,4.0
1630996813.322,17.0,5.0
1630996813.343,37.0,7.0
1630996813.359,7.0,45.0
1630996813.384,49.0,27.0
1630996813.461,28.0,40.0
1630996813.506,9.0,44.0
1630996813.678,31.0,1.0
1630996813.912,8.0,25.0
1630996814.051,35.0,50.0
1630996814.137,18.0,45.0
1630996814.301,18.0,29.0
1630996814.543,21.0,27.0
1630996814.547,46.0,18.0
1630996814.764,29.0,14.0
1630996815.01,12.0,31.0
1630996815.08,19.0,31.0
1630996815.12,4.0,33.0
1630996815.174,6.0,59.0
1630996815.415,31.0,5.0
1630996815.604,24.0,51.0
1630996815.706,41.0,22.0
1630996815.919,31.0,50.0
1630996816.145,2.0,23.0
1630996816.235,17.0,14.0
1630996816.317,29.0,30.0
1630996816.522,40.0,38.0
1630996816.628,47.0,11.0
1630996816.788,9.0,5.0
1630996816.94,26.0,44.0
1630996817.161,35.0,43.0
1630996817.435,21.0,34.0
1630996817.591,4.0,34.0
1630996817.853,14.0,11.0
1630996817.869,42.0,30.0
1630996817.992,47.0,34.0
1630996818.177,17.0,29.0
1630996818.238,39.0,27.0
1630996818.39,41.0,5.0
1630996818.57,16.0,30.0
1630996818.775,15.0,4.0
1630996818.804,39.0,1.0
1630996818.832,40.0,55.0
1630996818.841,12.0,36.0
1630996819.099,14.0,43.0
1630996819.221,1.0,42.0
1630996819.451,25.0,0.0
1630996819.713,23.0,28.0
1630996819.758,43.0,5.0
1630996819.91,41.0,14.0
1630996819.939,36.0,14.0
1630996820.115,48.0,27.0
1630996820.344,1.0,42.0
1630996820.487,43.0,21.0
1630996820.7,4.0,14.0
1630996820.967,5.0,48.0
1630996821.024,13.0,55.0
1630996821.053,23.0,24.0
1630996821.27,40.0,29.0
1630996821.5,42.0,7.0
1630996821.516,25.0,36.0
1630996821.573,18.0,46.0
1630996821.618,42.0,8.0
1630996821.659,20.0,25.0
1630996821.938,49.0,22.0
1630996822.188,12.0,20.0
1630996822.282,45.0,50.0
1630996822.52,30.0,47.0
1630996822.659,19.0,41.0
1630996822.733,11.0,49.0
1630996823.024,3.0,46.0
1630996823.216,38.0,23.0
1630996823.314,46.0,28.0
1630996823.593,28.0,24.0
1630996823.831,0.0,18.0
1630996824.093,32.0,15.0
1630996824.273,48.0,47.0
1630996824.293,46.0,24.0
1630996824.507,12.0,5.0
1630996824.724,43.0,3.0
1630996825.006,13.0,47.0
1630996825.244,25.0,51.0
1630996825.531,21.0,29.0
1630996825.629,8.0,35.0
1630996825.887,37.0,57.0
1630996826.125,34.0,55.0
1630996826.408,9.0,45.0
1630996826.51,19.0,33.0
1630996826.637,22.0,18.0
1630996826.854,42.0,19.0
1630996826.862,23.0,14.0
1630996826.973,3.0,1.0
1630996827.002,21.0,57.0
1630996827.051,34.0,47.0
1630996827.21,6.0,31.0
1630996827.358,33.0,18.0
1630996827.387,48.0,42.0
1630996827.583,34.0,37.0
1630996827.8,4.0,56.0
1630996827.915,24.0,56.0
1630996827.968,29.0,12.0
1630996828.259,36.0,17.0
1630996828.382,22.0,18.0
1630996828.55,18.0,38.0
1630996828.681,19.0,12.0
1630996828.763,5.0,30.0
1630996828.8,43.0,19.0
1630996828.948,8.0,1.0
1630996829.062,22.0,55.0
1630996829.152,24.0,22.0
1630996829.214,38.0,40.0
1630996829.292,32.0,59.0
1630996829.456,22.0,42.0
1630996829.464,25.0,19.0
1630996829.562,21.0,24.0
1630996829.845,24.0,5.0
1630996830.009,20.0,5.0
1630996830.054,36.0,28.0
1630996830.312,11.0,19.0
1630996830.599,21.0,31.0
1630996830.865,29.0,49.0
1630996830.93,17.0,48.0
1630996831.004,8.0,21.0
1630996831.131,23.0,9.0
1630996831.217,43.0,14.0
1630996831.496,0.0,51.0
1630996831.733,17.0,24.0
1630996831.905,49.0,21.0
1630996832.168,24.0,27.0
1630996832.36,37.0,29.0
1630996832.442,12.0,55.0
1630996832.467,22.0,58.0
1630996832.651,46.0,17.0
1630996832.839,49.0,42.0
1630996833.098,49.0,43.0
1630996833.327,5.0,19.0
1630996833.614,34.0,3.0
1630996833.86,16.0,6.0
1630996834.101,30.0,19.0
1630996834.27,23.0,56.0
1630996834.388,11.0,52.0
1630996834.458,12.0,2.0
1630996834.544,47.0,37.0
1630996834.695,46.0,11.0
1630996834.97,13.0,27.0
1630996835.208,21.0,16.0
1630996835.376,34.0,27.0
1630996835.568,7.0,6.0
1630996835.707,25.0,1.0
1630996835.74,42.0,50.0
1630996835.851,40.0,46.0
1630996836.027,39.0,1.0
1630996836.109,10.0,41.0
1630996836.162,5.0,4.0
1630996836.433,37.0,23.0
1630996836.715,46.0,20.0
1630996836.986,11.0,17.0
1630996837.129,28.0,50.0
1630996837.404,12.0,13.0
1630996837.408,47.0,12.0
1630996837.658,35.0,28.0
1630996837.895,18.0,3.0
1630996838.153,4.0,44.0
1630996838.235,3.0,18.0
1630996838.313,25.0,33.0
1630996838.391,35.0,46.0
1630996838.411,20.0,45.0
1630996838.69,25.0,18.0
1630996838.846,9.0,2.0
1630996838.977,23.0,44.0
1630996839.206,13.0,9.0
1630996839.333,32.0,42.0
1630996839.391,11.0,18.0
1630996839.591,2.0,23.0
1630996839.743,0.0,25.0
1630996839.944,45.0,3.0
1630996840.112,19.0,32.0
1630996840.157,33.0,33.0
1630996840.321,0.0,2.0
1630996840.583,38.0,35.0
1630996840.656,47.0,30.0
1630996840.87,15.0,33.0
1630996841.034,8.0,45.0
1630996841.296,7.0,11.0
1630996841.451,37.0,30.0
1630996841.751,29.0,25.0
1630996841.881,31.0,16.0
1630996842.058,49.0,32.0
1630996842.23,19.0,46.0
1630996842.447,36.0,55.0
1630996842.467,7.0,50.0
1630996842.627,41.0,43.0
1630996842.914,11.0,44.0
1630996842.947,13.0,0.0
1630996843.037,19.0,19.0
1630996843.262,14.0,28.0
1630996843.406,12.0,14.0
1630996843.582,10.0,48.0
1630996843.737,39.0,42.0
1630996843.807,26.0,39.0
1630996844.065,48.0,22.0
1630996844.323,45.0,49.0
1630996844.536,21.0,24.0
1630996844.585,49.0,19.0
1630996844.811,11.0,26.0
1630996845.04,4.0,58.0
1630996845.171,49.0,28.0
1630996845.224,45.0,53.0
1630996845.516,31.0,17.0
1630996845.577,7.0,5.0
1630996845.724,39.0,45.0
1630996845.851,34.0,11.0
1630996845.97,40.0,3.0
1630996846.2,16.0,25.0
1630996846.425,12.0,44.0
1630996846.679,3.0,46.0
1630996846.794,21.0,13.0
1630996846.921,36.0,50.0
1630996847.048,17.0,57.0
1630996847.195,3.0,27.0
1630996847.31,19.0,13.0
1630996847.58,25.0,36.0
1630996847.744,32.0,14.0
1630996847.961,5.0,27.0
1630996848.031,6.0,33.0
1630996848.244,7.0,47.0
1630996848.379,45.0,20.0
1630996848.518,45.0,27.0
1630996848.633,21.0,20.0
1630996848.842,13.0,10.0
1630996848.949,11.0,25.0
1630996849.17,40.0,49.0
1630996849.428,45.0,37.0
1630996849.547,1.0,54.0
1630996849.842,3.0,24.0
1630996850.055,45.0,23.0
1630996850.214,21.0,41.0
1630996850.305,42.0,37.0
1630996850.485,42.0,42.0
1630996850.51,41.0,43.0
1630996850.677,45.0,21.0
1630996850.936,28.0,51.0
1630996851.063,23.0,1.0
1630996851.222,9.0,18.0
1630996851.505,46.0,13.0
1630996851.542,44.0,1.0
1630996851.579,8.0,50.0
1630996851.685,27.0,57.0
1630996851.985,13.0,28.0
1630996852.169,36.0,6.0
1630996852.431,8.0,15.0
1630996852.685,18.0,22.0
1630996852.701,36.0,5.0
1630996852.886,31.0,30.0
1630996852.902,27.0,26.0
1630996852.939,29.0,52.0
1630996853.062,28.0,35.0
1630996853.197,34.0,54.0
1630996853.48,19.0,12.0
1630996853.623,11.0,37.0
1630996853.783,49.0,53.0
1630996853.836,49.0,3.0
1630996853.84,0.0,48.0
1630996854.049,33.0,51.0
1630996854.074,45.0,22.0
1630996854.119,42.0,30.0
1630996854.389,6.0,27.0
1630996854.557,41.0,0.0
1630996854.66,9.0,45.0
1630996854.758,39.0,45.0
1630996855.0,14.0,35.0
1630996855.213,21.0,43.0
1630996855.487,45.0,47.0
1630996855.491,45.0,9.0
1630996855.713,40.0,39.0
1630996855.983,20.0,25.0
1630996856.069,49.0,53.0
1630996856.233,41.0,32.0
1630996856.52,27.0,33.0
1630996856.782,2.0,56.0
1630996857.011,44.0,36.0
1630996857.114,1.0,59.0
1630996857.196,18.0,20.0
1630996857.417,20.0,17.0
1630996857.638,17.0,5.0
1630996857.728,40.0,58.0
1630996858.019,19.0,23.0
1630996858.277,19.0,41.0
1630996858.482,10.0,48.0
1630996858.527,26.0,11.0
1630996858.789,47.0,3.0
1630996858.974,8.0,38.0
1630996859.261,35.0,44.0
1630996859.322,28.0,2.0
1630996859.58,18.0,13.0
1630996859.629,11.0,39.0
1630996859.81,23.0,57.0
1630996859.838,40.0,13.0
1630996860.104,15.0,3.0
1630996860.203,26.0,12.0
1630996860.371,44.0,6.0
1630996860.67,45.0,6.0
1630996860.83,13.0,38.0
1630996860.948,19.0,34.0
1630996860.965,44.0,37.0
1630996861.252,27.0,13.0
1630996861.53,44.0,4.0
1630996861.768,28.0,45.0
1630996862.051,44.0,9.0
1630996862.104,10.0,55.0
1630996862.116,49.0,50.0
1630996862.259,15.0,13.0
1630996862.428,33.0,35.0
1630996862.673,35.0,15.0
1630996862.821,36.0,3.0
1630996862.993,39.0,34.0
1630996863.226,8.0,9.0
1630996863.411,49.0,55.0
1630996863.476,26.0,8.0
1630996863.718,21.0,38.0
1630996863.935,35.0,21.0
1630996864.054,47.0,0.0
1630996864.271,6.0,36.0
1630996864.566,35.0,36.0
1630996864.771,15.0,15.0
1630996864.914,22.0,25.0
1630996865.164,44.0,47.0
1630996865.328,37.0,13.0
1630996865.525,13.0,5.0
1630996865.566,12.0,27.0
1630996865.811,48.0,45.0
1630996865.832,2.0,59.0
1630996866.127,19.0,27.0
1630996866.278,21.0,37.0
1630996866.438,27.0,52.0
1630996866.66,40.0,25.0
1630996866.946,23.0,32.0
1630996867.077,19.0,57.0
1630996867.188,39.0,58.0
1630996867.245,29.0,32.0
1630996867.372,5.0,39.0
1630996867.438,14.0,19.0
1630996867.569,18.0,54.0
1630996867.774,14.0,11.0
1630996867.827,42.0,44.0
1630996867.995,33.0,11.0
1630996867.999,4.0,6.0
1630996868.085,20.0,14.0
1630996868.27,34.0,39.0
1630996868.331,22.0,6.0
1630996868.429,7.0,28.0
1630996868.679,36.0,21.0
1630996868.851,37.0,40.0
1630996868.986,0.0,1.0
1630996869.167,49.0,23.0
1630996869.331,3.0,51.0
1630996869.528,0.0,5.0
1630996869.536,34.0,45.0
1630996869.72,45.0,13.0
1630996869.826,29.0,2.0
1630996869.851,38.0,20.0
1630996869.892,5.0,52.0
1630996870.027,7.0,1.0
1630996870.273,3.0,36.0
1630996870.503,34.0,30.0
1630996870.679,26.0,12.0
1630996870.695,33.0,57.0
1630996870.842,33.0,16.0
1630996870.978,33.0,48.0
1630996871.096,31.0,49.0
1630996871.301,13.0,19.0
1630996871.49,25.0,27.0
1630996871.584,9.0,9.0
1630996871.793,20.0,52.0
1630996872.014,48.0,39.0
1630996872.039,13.0,17.0
1630996872.264,43.0,55.0
1630996872.367,34.0,47.0
1630996872.526,17.0,29.0
1630996872.534,28.0,27.0
1630996872.645,5.0,48.0
1630996872.866,44.0,28.0
1630996872.993,47.0,32.0
1630996873.174,7.0,1.0
1630996873.182,31.0,28.0
1630996873.309,19.0,42.0
1630996873.481,24.0,1.0
1630996873.723,20.0,43.0
1630996873.767,8.0,50.0
1630996873.94,36.0,7.0
1630996874.128,18.0,22.0
1630996874.202,28.0,44.0
1630996874.317,43.0,27.0
1630996874.419,37.0,11.0
1630996874.497,30.0,3.0
1630996874.653,18.0,14.0
1630996874.767,20.0,5.0
1630996875.001,27.0,59.0
1630996875.3,41.0,59.0
1630996875.517,47.0,45.0
1630996875.636,45.0,21.0
1630996875.865,23.0,48.0
1630996875.992,31.0,5.0
1630996876.078,27.0,2.0
1630996876.32,32.0,1.0
1630996876.459,46.0,32.0
1630996876.718,11.0,31.0
1630996876.889,25.0,28.0
1630996877.152,21.0,21.0
1630996877.299,41.0,41.0
1630996877.512,7.0,0.0
1630996877.627,37.0,11.0
1630996877.799,19.0,13.0
1630996877.987,21.0,51.0
1630996878.233,34.0,30.0
1630996878.266,15.0,57.0
1630996878.549,2.0,22.0
1630996878.618,45.0,15.0
1630996878.868,23.0,19.0
1630996879.016,34.0,30.0
1630996879.188,48.0,37.0
1630996879.409,48.0,28.0
1630996879.511,39.0,58.0
1630996879.72,17.0,30.0
1630996879.823,45.0,3.0
1630996879.966,10.0,29.0
1630996880.249,41.0,15.0
1630996880.253,13.0,44.0
1630996880.339,25.0,53.0
1630996880.577,15.0,48.0
1630996880.822,33.0,7.0
1630996881.105,32.0,59.0
1630996881.33,43.0,58.0
1630996881.375,28.0,10.0
1630996881.494,30.0,46.0
1630996881.707,6.0,27.0
1630996881.99,31.0,21.0
1630996882.052,30.0,39.0
1630996882.199,32.0,48.0
1630996882.4,44.0,26.0
1630996882.683,35.0,1.0
1630996882.928,48.0,25.0
1630996882.937,19.0,43.0
1630996883.109,17.0,48.0
1630996883.186,21.0,54.0
1630996883.272,24.0,35.0
1630996883.555,4.0,32.0
1630996883.731,8.0,29.0
1630996883.793,23.0,52.0
1630996883.875,35.0,36.0
1630996884.096,45.0,31.0
1630996884.104,44.0,17.0
1630996884.329,27.0,41.0
1630996884.616,36.0,1.0
1630996884.69,27.0,46.0
1630996884.891,0.0,59.0
1630996885.083,3.0,50.0
1630996885.1,43.0,38.0
1630996885.329,6.0,9.0
1630996885.513,8.0,10.0
1630996885.649,22.0,7.0
1630996885.763,47.0,0.0
1630996886.058,47.0,3.0
1630996886.3,8.0,59.0
1630996886.513,35.0,29.0
1630996886.648,16.0,45.0
1630996886.816,48.0,38.0
1630996887.079,41.0,28.0
1630996887.288,7.0,30.0
1630996887.451,22.0,7.0
1630996887.476,17.0,19.0
1630996887.484,49.0,15.0
1630996887.496,5.0,43.0
1630996887.599,12.0,28.0
1630996887.623,41.0,44.0
1630996887.836,48.0,13.0
1630996888.099,32.0,39.0
1630996888.287,10.0,3.0
1630996888.471,33.0,25.0
1630996888.562,1.0,12.0
1630996888.664,11.0,19.0
1630996888.898,14.0,25.0
1630996888.996,9.0,30.0
1630996889.143,46.0,53.0
1630996889.188,12.0,20.0
1630996889.443,43.0,39.0
1630996889.602,48.0,13.0
1630996889.762,13.0,50.0
1630996890.037,27.0,39.0
1630996890.176,43.0,20.0
1630996890.311,38.0,39.0
1630996890.467,38.0,10.0
1630996890.754,44.0,16.0
1630996890.798,44.0,9.0
1630996890.974,21.0,35.0
1630996891.106,41.0,21.0
1630996891.253,35.0,35.0
1630996891.302,8.0,2.0
1630996891.532,23.0,39.0
1630996891.79,17.0,29.0
1630996891.868,38.0,3.0
1630996892.11,41.0,8.0
1630996892.13,22.0,14.0
1630996892.409,21.0,32.0
1630996892.417,27.0,55.0
1630996892.638,29.0,17.0
1630996892.798,25.0,4.0
1630996892.99,40.0,41.0
1630996893.211,12.0,55.0
1630996893.347,4.0,58.0
1630996893.601,44.0,28.0
1630996893.621,7.0,27.0
1630996893.851,16.0,35.0
1630996893.896,40.0,27.0
1630996893.933,44.0,23.0
1630996894.105,40.0,3.0
1630996894.248,10.0,9.0
1630996894.498,44.0,5.0
1630996894.547,8.0,9.0
1630996894.609,28.0,53.0
1630996894.711,47.0,30.0
1630996894.99,22.0,17.0
1630996895.272,20.0,52.0
1630996895.428,19.0,18.0
1630996895.723,29.0,15.0
1630996895.809,32.0,40.0
1630996895.92,5.0,17.0
1630996896.186,47.0,25.0
1630996896.448,10.0,1.0
1630996896.694,14.0,13.0
1630996896.804,15.0,32.0
1630996896.927,6.0,31.0
1630996897.165,27.0,2.0
1630996897.173,6.0,30.0
1630996897.259,20.0,52.0
1630996897.366,24.0,46.0
1630996897.652,26.0,54.0
1630996897.665,33.0,40.0
1630996897.931,24.0,31.0
1630996898.14,11.0,7.0
1630996898.218,29.0,9.0
1630996898.517,32.0,23.0
1630996898.562,40.0,44.0
1630996898.857,20.0,2.0
1630996898.869,48.0,54.0
1630996899.017,9.0,33.0
1630996899.181,9.0,34.0
1630996899.414,45.0,35.0
1630996899.517,36.0,0.0
1630996899.787,24.0,12.0
1630996899.902,4.0,49.0
1630996900.189,19.0,32.0
1630996900.414,41.0,37.0
1630996900.528,24.0,46.0
1630996900.578,47.0,20.0
1630996900.598,41.0,24.0
1630996900.676,11.0,54.0
1630996900.852,16.0,20.0
1630996901.082,11.0,5.0
1630996901.262,16.0,21.0
1630996901.336,44.0,26.0
1630996901.516,35.0,22.0
1630996901.729,24.0,33.0
1630996901.885,3.0,34.0
1630996901.893,33.0,57.0
1630996902.024,22.0,2.0
1630996902.126,44.0,59.0
1630996902.36,2.0,6.0
1630996902.368,18.0,38.0
1630996902.528,28.0,54.0
1630996902.532,8.0,25.0
1630996902.704,18.0,50.0
1630996902.872,36.0,40.0
1630996902.921,2.0,32.0
1630996903.015,46.0,34.0
1630996903.024,13.0,41.0
1630996903.224,30.0,32.0
1630996903.392,46.0,2.0
1630996903.651,26.0,50.0
1630996903.679,40.0,37.0
1630996903.962,46.0,4.0
1630996904.195,4.0,25.0
1630996904.388,24.0,59.0
1630996904.449,9.0,11.0
1630996904.527,2.0,4.0
1630996904.63,5.0,52.0
1630996904.929,46.0,5.0
1630996905.06,42.0,31.0
1630996905.068,11.0,18.0
1630996905.252,34.0,27.0
1630996905.297,11.0,26.0
1630996905.33,46.0,21.0
1630996905.4,5.0,56.0
1630996905.592,5.0,36.0
1630996905.65,32.0,4.0
1630996905.76,15.0,25.0
1630996905.842,9.0,8.0
1630996905.916,25.0,50.0
1630996906.121,30.0,55.0
1630996906.149,9.0,59.0
1630996906.35,27.0,43.0
1630996906.416,5.0,33.0
1630996906.518,19.0,56.0
1630996906.584,39.0,38.0
1630996906.735,34.0,27.0
1630996906.756,12.0,40.0
1630996906.916,30.0,11.0
1630996906.928,16.0,51.0
1630996907.211,43.0,47.0
1630996907.231,10.0,32.0
1630996907.53,0.0,54.0
1630996907.809,3.0,25.0
1630996907.997,30.0,56.0
1630996908.182,16.0,36.0
1630996908.464,42.0,30.0
1630996908.571,23.0,38.0
1630996908.809,43.0,17.0
1630996909.013,14.0,47.0
1630996909.124,35.0,6.0
1630996909.337,33.0,21.0
1630996909.501,0.0,16.0
1630996909.685,25.0,45.0
1630996909.771,20.0,10.0
1630996910.033,11.0,33.0
1630996910.205,44.0,29.0
